img_name,image
Ruddy Mongoose (114).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (114).jpg
Ruddy Mongoose (115).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (115).jpg
Ruddy Mongoose (116).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (116).jpg
Ruddy Mongoose (118).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (118).jpg
Ruddy Mongoose (119).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (119).jpg
Ruddy Mongoose (12).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (12).jpeg
Ruddy Mongoose (120).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (120).jpg
Ruddy Mongoose (122).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (122).jpg
Ruddy Mongoose (123).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (123).jpg
Ruddy Mongoose (124).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (124).jpg
Ruddy Mongoose (125).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (125).jpg
Ruddy Mongoose (128).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (128).jpg
Ruddy Mongoose (129).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (129).jpg
Ruddy Mongoose (13).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (13).jpeg
Ruddy Mongoose (13).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (13).jpg
Ruddy Mongoose (130).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (130).jpg
Ruddy Mongoose (131).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (131).jpg
Ruddy Mongoose (132).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (132).jpg
Ruddy Mongoose (133).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (133).jpg
Ruddy Mongoose (134).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (134).jpg
Ruddy Mongoose (135).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (135).jpg
Ruddy Mongoose (136).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (136).jpg
Ruddy Mongoose (137).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (137).jpg
Ruddy Mongoose (138).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (138).jpg
Ruddy Mongoose (139).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (139).jpg
Ruddy Mongoose (140).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (140).jpg
Ruddy Mongoose (141).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (141).jpg
Ruddy Mongoose (142).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (142).jpg
Ruddy Mongoose (143).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (143).jpg
Ruddy Mongoose (144).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (144).jpg
Ruddy Mongoose (15).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (15).jpg
Ruddy Mongoose (16).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (16).jpeg
Ruddy Mongoose (17).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (17).jpeg
Ruddy Mongoose (17).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (17).jpg
Ruddy Mongoose (18).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (18).jpeg
Ruddy Mongoose (19).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (19).jpeg
Ruddy Mongoose (19).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (19).jpg
Ruddy Mongoose (2).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (2).jpeg
Ruddy Mongoose (2).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (2).jpg
Ruddy Mongoose (20).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (20).jpeg
Ruddy Mongoose (21).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (21).jpg
Ruddy Mongoose (22).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (22).jpg
Ruddy Mongoose (23).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (23).jpeg
Ruddy Mongoose (23).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (23).jpg
Ruddy Mongoose (24).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (24).jpg
Ruddy Mongoose (26).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (26).jpeg
Ruddy Mongoose (26).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (26).jpg
Ruddy Mongoose (27).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (27).jpeg
Ruddy Mongoose (28).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (28).jpg
Ruddy Mongoose (29).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (29).jpeg
Ruddy Mongoose (29).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (29).jpg
Ruddy Mongoose (3).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (3).jpeg
Ruddy Mongoose (3).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (3).jpg
Ruddy Mongoose (3).png,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (3).png
Ruddy Mongoose (3).webp,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (3).webp
Ruddy Mongoose (30).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (30).jpeg
Ruddy Mongoose (31).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (31).jpeg
Ruddy Mongoose (31).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (31).jpg
Ruddy Mongoose (32).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (32).jpg
Ruddy Mongoose (33).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (33).jpg
Ruddy Mongoose (34).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (34).jpg
Ruddy Mongoose (35).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (35).jpg
Ruddy Mongoose (36).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (36).jpg
Ruddy Mongoose (37).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (37).jpg
Ruddy Mongoose (38).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (38).jpg
Ruddy Mongoose (39).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (39).jpg
Ruddy Mongoose (4).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (4).jpg
Ruddy Mongoose (4).webp,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (4).webp
Ruddy Mongoose (40).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (40).jpg
Ruddy Mongoose (43).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (43).jpg
Ruddy Mongoose (44).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (44).jpg
Ruddy Mongoose (45).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (45).jpg
Ruddy Mongoose (46).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (46).jpg
Ruddy Mongoose (49).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (49).jpg
Ruddy Mongoose (5).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (5).jpg
Ruddy Mongoose (5).webp,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (5).webp
Ruddy Mongoose (50).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (50).jpg
Ruddy Mongoose (51).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (51).jpg
Ruddy Mongoose (52).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (52).jpg
Ruddy Mongoose (53).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (53).jpg
Ruddy Mongoose (54).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (54).jpg
Ruddy Mongoose (55).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (55).jpg
Ruddy Mongoose (56).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (56).jpg
Ruddy Mongoose (57).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (57).jpg
Ruddy Mongoose (58).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (58).jpg
Ruddy Mongoose (59).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (59).jpg
Ruddy Mongoose (6).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (6).jpeg
Ruddy Mongoose (6).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (6).jpg
Ruddy Mongoose (6).webp,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (6).webp
Ruddy Mongoose (60).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (60).jpg
Ruddy Mongoose (62).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (62).jpg
Ruddy Mongoose (63).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (63).jpg
Ruddy Mongoose (64).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (64).jpg
Ruddy Mongoose (67).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (67).jpg
Ruddy Mongoose (68).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (68).jpg
Ruddy Mongoose (69).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (69).jpg
Ruddy Mongoose (7).jpeg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (7).jpeg
Ruddy Mongoose (7).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (7).jpg
Ruddy Mongoose (7).webp,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (7).webp
Ruddy Mongoose (70).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (70).jpg
Ruddy Mongoose (71).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (71).jpg
Ruddy Mongoose (74).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (74).jpg
Ruddy Mongoose (75).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (75).jpg
Ruddy Mongoose (77).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (77).jpg
Ruddy Mongoose (78).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (78).jpg
Ruddy Mongoose (79).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (79).jpg
Ruddy Mongoose (8).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (8).jpg
Ruddy Mongoose (8).webp,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (8).webp
Ruddy Mongoose (81).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (81).jpg
Ruddy Mongoose (82).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (82).jpg
Ruddy Mongoose (83).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (83).jpg
Ruddy Mongoose (84).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (84).jpg
Ruddy Mongoose (85).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (85).jpg
Ruddy Mongoose (87).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (87).jpg
Ruddy Mongoose (88).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (88).jpg
Ruddy Mongoose (89).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (89).jpg
Ruddy Mongoose (9).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (9).jpg
Ruddy Mongoose (9).webp,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (9).webp
Ruddy Mongoose (90).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (90).jpg
Ruddy Mongoose (91).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (91).jpg
Ruddy Mongoose (92).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (92).jpg
Ruddy Mongoose (93).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (93).jpg
Ruddy Mongoose (94).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (94).jpg
Ruddy Mongoose (95).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (95).jpg
Ruddy Mongoose (96).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (96).jpg
Ruddy Mongoose (99).jpg,c:\Users\adoni\Desktop\CBIR-proyect\images\train\Ruddy Mongoose (99).jpg
